asin,title,category,price,image_url,amazon_url,features,description,slug
B0BR2HL191,"Tactical Cat Harness and Leash for Walking Escape Proof, Adjustable Cat Walking Jackets, Padded Stylish Cat Vest, Khaki, Large",Collars,17.99,https://m.media-amazon.com/images/I/71YKEdMPjpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BR2HL191?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Tactical Cat Harness and Leash for Walking Escape Proof, Adjustable Cat Walking Jackets, Padded Stylish Cat Vest, Khaki, Large — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",tactical-cat-harness-and-leash-for-walking-escape-proof-adjustable-cat-walking-j
B08MBG3SLF,"Organic Way Catnip Leaf and Flower Cut & Sifted (Nepeta cataria) - Herbal Tea | European Wild-Harvest | Kosher & USDA Certified | Vegan, Non-GMO & Gluten Free | 100% Raw from Albania (1/4LBS / 4Oz.)",Catnip,14.99,https://m.media-amazon.com/images/I/61YnNd8+LYL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MBG3SLF?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Organic Way Catnip Leaf and Flower Cut & Sifted (Nepeta cataria) - Herbal Tea | European Wild-Harvest | Kosher & USDA Certified | Vegan, Non-GMO & Gluten Free | 100% Raw from Albania (1/4LBS / 4Oz.) — a top-rated catnip pick for cat parents. Order on Amazon with fast shipping.",organic-way-catnip-leaf-and-flower-cut-sifted-nepeta-cataria-herbal-tea-european
B0FD9MGDKV,"Pet Hair Removal Glove for Cats & Dogs, Upgraded Five-Finger Electrostatic Pet Hair Glove, Reusable Magic Brush Pet Hair Remover Tool for Laundry, Couch, Carpet, Car Seat",Grooming,16.99,https://m.media-amazon.com/images/I/91ihmbCtmlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FD9MGDKV?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Pet Hair Removal Glove for Cats & Dogs, Upgraded Five-Finger Electrostatic Pet Hair Glove, Reusable Magic Brush Pet Hair Remover Tool for Laundry, Couch, Carpet, Car Seat — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",pet-hair-removal-glove-for-cats-dogs-upgraded-five-finger-electrostatic-pet-hair
B0G7BSF9W8,Wall Mounted Cat Hammock Bed with Steps - Wooden Wall Shelf for Cats - Paintable Natural Rubberwood - The Perfect Perch for Cats & Kittens,Furniture,44.99,https://m.media-amazon.com/images/I/711R+sw-ONL._AC_UL320_.jpg,https://www.amazon.com/dp/B0G7BSF9W8?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Wall Mounted Cat Hammock Bed with Steps - Wooden Wall Shelf for Cats - Paintable Natural Rubberwood - The Perfect Perch for Cats & Kittens — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.,wall-mounted-cat-hammock-bed-with-steps-wooden-wall-shelf-for-cats-paintable-nat
B0FWKSHSFV,"Feandrea Cat Tree, 68.5-Inch Tall Cat Tower, Multi-Level Plush Condo with Large Perch, Scratching Posts, Double Caves, Dove Gray UPCT006G01",Trees,64.59,https://m.media-amazon.com/images/I/81O1fNokD3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0FWKSHSFV?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Feandrea Cat Tree, 68.5-Inch Tall Cat Tower, Multi-Level Plush Condo with Large Perch, Scratching Posts, Double Caves, Dove Gray UPCT006G01 — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",feandrea-cat-tree-68-5-inch-tall-cat-tower-multi-level-plush-condo-with-large-pe
B09KX438B9,"Potaroma 3 Pack Natural Silvervine Sticks Cat Toys, Catmint Silvervine Blend Sticks, Catnip Kittens Chew Toys Teeth Cleaning, Matatabi Dental Care Cat Treat Edible Kitty Lick Toys, Package May Vary",Health,6.98,https://m.media-amazon.com/images/I/715g8LBFxBL._AC_SL1500_.jpg,https://www.amazon.com/dp/B09KX438B9?tag=captaincatnip-20,"Guaranteed 100% Natural: Our silvervine sticks are made from 100% natural silvervine sticks, raffia, sisal rope and gall fruit (fruit of silvervine). Please rest assured when giving it to cats because they are absolutely safe for cats to chew and bite|Make Cats Happy: Silvervine and gall fruit contain Actinidine and Nepetalactone, which are attractive to cats and can help cats relieve stress, get lounging them up and moving in promoting exercise|Cat Teething: The natural sisal rope and raffia are bite resistant and help cats clean teeth, eliminate plaque and tartar, improve oral hygiene, and keep fresh breath|Easy to Use: Feed your cats directly. Your cats will get excited with amusing and funny behaviors: chewing, rubbing, licking, running, rolling, mewing, drooling|We stand behind each product we sell. If any issue, please contact our customer service and we'll do anything possible to fix it.","Guaranteed 100% Natural: Our silvervine sticks are made from 100% natural silvervine sticks, raffia, sisal rope and gall fruit (fruit of silvervine). Please rest assured when giving it to cats because they are absolutely safe for cats to chew and bite Make Cats Happy: Silvervine and gall fruit contain Actinidine and Nepetalactone, which are attractive to cats and can help cats relieve stress, get lounging them up and moving in promoting exercise",potaroma-3-pack-natural-silvervine-sticks-cat-toys-catmint-silvervine-blend-stic
B0G1MMMBJ2,"Cat Cave Bed with Washable Cushion and Ball, Handwoven Cotton Rope Cat Basket Bed for Indoor Cats Bed Covered, 3-in-1 Scratching, Playing & Sleeping, All Season Universal(White)",Beds,34.99,https://m.media-amazon.com/images/I/8172ksXfvDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0G1MMMBJ2?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Cave Bed with Washable Cushion and Ball, Handwoven Cotton Rope Cat Basket Bed for Indoor Cats Bed Covered, 3-in-1 Scratching, Playing & Sleeping, All Season Universal(White) — a top-rated beds pick for cat parents. Order on Amazon with fast shipping.",cat-cave-bed-with-washable-cushion-and-ball-handwoven-cotton-rope-cat-basket-bed
B000R4JIWU,"Tidy Cats Scoop Cat Litter Box, For Multiple Cats, 20 Lbs",Litter,11.89,https://m.media-amazon.com/images/I/71UKYE+ZLIS._AC_UL320_.jpg,https://www.amazon.com/dp/B000R4JIWU?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Tidy Cats Scoop Cat Litter Box, For Multiple Cats, 20 Lbs — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",tidy-cats-scoop-cat-litter-box-for-multiple-cats-20-lbs
B08MLLWC16,"Blue Buffalo Tastefuls Wet Cat Food Paté Variety Pack (Chicken, Salmon, Ocean Fish & Tuna) for Adult Cats, Made with Natural Ingredients, 3-oz. Each (12 Cans)",Food,13.91,https://m.media-amazon.com/images/I/81bcVRSEkaL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MLLWC16?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Blue Buffalo Tastefuls Wet Cat Food Paté Variety Pack (Chicken, Salmon, Ocean Fish & Tuna) for Adult Cats, Made with Natural Ingredients, 3-oz. Each (12 Cans) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",blue-buffalo-tastefuls-wet-cat-food-pate-variety-pack-chicken-salmon-ocean-fish
B0FWLM1SRC,"Smart Cookie Duck Jerky Cat Treats – Single Protein, Omega-3s for Skin & Coat, Grain Free, Hypoallergenic, Great for Picky & Sensitive Cats – Small Batch Handcrafted Treats – Made in USA (Pack of 1)",Treats,9.99,https://m.media-amazon.com/images/I/61k7WiwG5BL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FWLM1SRC?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Smart Cookie Duck Jerky Cat Treats – Single Protein, Omega-3s for Skin & Coat, Grain Free, Hypoallergenic, Great for Picky & Sensitive Cats – Small Batch Handcrafted Treats – Made in USA (Pack of 1) — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",smart-cookie-duck-jerky-cat-treats-single-protein-omega-3s-for-skin-coat-grain-f
B0FBS5L5BY,"Cat Water Fountain Stainless Steel - 74oz/2.2L Automatic Large Pet Watering Bowl Dispenser for Indoor Dogs - Drinking Fountains with 3 Filter, Gifts for Cats and Kitty - Dog Waterer Bowls No Spill",Feeders,19.59,https://m.media-amazon.com/images/I/71SSBHEZlyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FBS5L5BY?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Water Fountain Stainless Steel - 74oz/2.2L Automatic Large Pet Watering Bowl Dispenser for Indoor Dogs - Drinking Fountains with 3 Filter, Gifts for Cats and Kitty - Dog Waterer Bowls No Spill — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",cat-water-fountain-stainless-steel-74oz-2-2l-automatic-large-pet-watering-bowl-d
B0DHP8C5DD,"Cat Carrier Backpack, Pet Carrier Backpack Front Pack for Small Medium Cat Puppy Dog Carrier Backpack Bag Space Capsule, Airline-Approved Pet Carrier for Travel Hiking Walking Camping (Grey)",Carriers,22.99,https://m.media-amazon.com/images/I/81v0fSFNrmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHP8C5DD?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Carrier Backpack, Pet Carrier Backpack Front Pack for Small Medium Cat Puppy Dog Carrier Backpack Bag Space Capsule, Airline-Approved Pet Carrier for Travel Hiking Walking Camping (Grey) — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",cat-carrier-backpack-pet-carrier-backpack-front-pack-for-small-medium-cat-puppy
B0B2NKLVCS,"FUKUMARU Cat Scratcher, 26.8 Inch L Shape Cat Scratch Pad Wall Mounted, Cat Scratching Cardboard with Ball Toy for Indoor Cats, Large Size",Scratchers,24.79,https://m.media-amazon.com/images/I/710Pbd4i8fL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0B2NKLVCS?tag=captaincatnip-20,"Product Specifications - L shape size: 26.8 x 16.6 x 11.5 inch, thickness of cardboard: 1.6 inch. Thicker than other brand, more scratch-resistant.|Irresistible to Cats - Cat scratching pads can help protect your furniture from claw damage, reducing unwanted scratching of other household objects.|Unique design - L shape scratcher provides not only save space but also a place for cats to lounge and turn it into a cat wall scratcher ( Vertical ) , cat lounge/bed ( Horizontal) or cat house ( Prone ).|Carefree Choice - Made of non-toxic corrugated paper and no harmful materials. Perfectly healthy for your adorable cats.|Environmentally Friendly - Made of 100% eco-friendly and recyclable heavy duty cardboard, take it now!","Product Specifications - L shape size: 26.8 x 16.6 x 11.5 inch, thickness of cardboard: 1.6 inch. Thicker than other brand, more scratch-resistant. Irresistible to Cats - Cat scratching pads can help protect your furniture from claw damage, reducing unwanted scratching of other household objects.",fukumaru-cat-scratcher-26-8-inch-l-shape-cat-scratch-pad-wall-mounted-cat-scratc
B0FVCSC4XH,"Rechargeable Automatic Cat Toy, 3-Mode Touch-Activated Interactive Toy with Random Motion, Concealed Feather & Squeaky Sound for Indoor Cats & Kittens (Blue)",Toys,9.27,https://m.media-amazon.com/images/I/61WWrHPi42L._AC_UL320_.jpg,https://www.amazon.com/dp/B0FVCSC4XH?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Rechargeable Automatic Cat Toy, 3-Mode Touch-Activated Interactive Toy with Random Motion, Concealed Feather & Squeaky Sound for Indoor Cats & Kittens (Blue) — a top-rated toys pick for cat parents. Order on Amazon with fast shipping.",rechargeable-automatic-cat-toy-3-mode-touch-activated-interactive-toy-with-rando
B08CCGRW5D,"Best Pet Supplies Voyager Step-in Air Harness - All Weather Mesh, Reflective, No Pull Harness for Dogs, Cats - Secure with Hook & Loop Fastener, Buckle, Double D-Rings - Fuchsia, M",Collars,14.99,https://m.media-amazon.com/images/I/81vE3wSyceL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CCGRW5D?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Best Pet Supplies Voyager Step-in Air Harness - All Weather Mesh, Reflective, No Pull Harness for Dogs, Cats - Secure with Hook & Loop Fastener, Buckle, Double D-Rings - Fuchsia, M — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",best-pet-supplies-voyager-step-in-air-harness-all-weather-mesh-reflective-no-pul
B0G1T3QFBN,"Sisal Catnip Pillow Toy Kickers, 2 Pack Interactive Catnip Toys with Organic 8000mg Herbal Blend for Indoor Scratching, Chewing & Teething, Fun for Kittens and Adult Cats",Catnip,14.99,https://m.media-amazon.com/images/I/91U3g87wD5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0G1T3QFBN?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Sisal Catnip Pillow Toy Kickers, 2 Pack Interactive Catnip Toys with Organic 8000mg Herbal Blend for Indoor Scratching, Chewing & Teething, Fun for Kittens and Adult Cats — a top-rated catnip pick for cat parents. Order on Amazon with fast shipping.",sisal-catnip-pillow-toy-kickers-2-pack-interactive-catnip-toys-with-organic-8000
B0GQ3WDXHR,"Cat Gloves Bite Proof, Grooming Gloves for Cats with Aramid Fiber Protection, 16 Inch Arm Coverage for Handling and Veterinary Use, Flexible Finger Design for Precise Control",Grooming,9.00,https://m.media-amazon.com/images/I/81LymRVIPoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GQ3WDXHR?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Gloves Bite Proof, Grooming Gloves for Cats with Aramid Fiber Protection, 16 Inch Arm Coverage for Handling and Veterinary Use, Flexible Finger Design for Precise Control — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",cat-gloves-bite-proof-grooming-gloves-for-cats-with-aramid-fiber-protection-16-i
B0BHSFT7SW,"Megidok Cat Wall Furniture Corner Climbing Shelf Perches, Cat Bed Wall Mounted with 3 Wide Steps,Modern Floating Stairs for Wall Indoor Cats up to 22 Lbs for Cats - Wood Color",Furniture,29.99,https://m.media-amazon.com/images/I/71l-JLzDfqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHSFT7SW?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Megidok Cat Wall Furniture Corner Climbing Shelf Perches, Cat Bed Wall Mounted with 3 Wide Steps,Modern Floating Stairs for Wall Indoor Cats up to 22 Lbs for Cats - Wood Color — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",megidok-cat-wall-furniture-corner-climbing-shelf-perches-cat-bed-wall-mounted-wi
B07V4SGDDZ,"Yaheetech 63in Large Cat Tree for Heavy Cats up to 22lbs, Anti-Wobble Tower with Condo & Hammock, Space-Saving for Indoor Multi-Pet Households, Stops Furniture Scratching",Trees,49.97,https://m.media-amazon.com/images/I/81wJzKVM6lL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V4SGDDZ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Yaheetech 63in Large Cat Tree for Heavy Cats up to 22lbs, Anti-Wobble Tower with Condo & Hammock, Space-Saving for Indoor Multi-Pet Households, Stops Furniture Scratching — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",yaheetech-63in-large-cat-tree-for-heavy-cats-up-to-22lbs-anti-wobble-tower-with
B0BNCB47NK,"E.M&S.T by Emmeliestella Small Dog & Cat Toothbrush 360 Degree Soft Silicone, Cat Dental Care, Toothbrush Holder, Easy to Handle, Independent Packaging, Extra Suction Cup, Light Blue&Light Pink 3PCS",Health,12.99,https://m.media-amazon.com/images/I/61qUASgnOyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNCB47NK?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"E.M&S.T by Emmeliestella Small Dog & Cat Toothbrush 360 Degree Soft Silicone, Cat Dental Care, Toothbrush Holder, Easy to Handle, Independent Packaging, Extra Suction Cup, Light Blue&Light Pink 3PCS — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",e-m-s-t-by-emmeliestella-small-dog-cat-toothbrush-360-degree-soft-silicone-cat-d
B0DGF5H679,"Honey Pot Cat Cave Bed, Soft and Thick Rebound Sponge Pet Nest with Removable & Washable Cushion, Cute Cartoon Design for Small Cats and Breeds",Beds,21.84,https://m.media-amazon.com/images/I/71FQ2cADF+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0DGF5H679?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Honey Pot Cat Cave Bed, Soft and Thick Rebound Sponge Pet Nest with Removable & Washable Cushion, Cute Cartoon Design for Small Cats and Breeds — a top-rated beds pick for cat parents. Order on Amazon with fast shipping.",honey-pot-cat-cave-bed-soft-and-thick-rebound-sponge-pet-nest-with-removable-was
B09F8CP448,ARM & Hammer Ultra Last Clumping Cat Litter Unscented MultiCat 18 Lbs. Pet Friendly with Baking Soda Odor Control Litter,Litter,15.99,https://m.media-amazon.com/images/I/81dn9ooQ-eL._AC_UL320_.jpg,https://www.amazon.com/dp/B09F8CP448?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,ARM & Hammer Ultra Last Clumping Cat Litter Unscented MultiCat 18 Lbs. Pet Friendly with Baking Soda Odor Control Litter — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.,arm-hammer-ultra-last-clumping-cat-litter-unscented-multicat-18-lbs-pet-friendly
B08ML3HTBN,"Blue Buffalo Tastefuls Natural Tender Morsels Wet Cat Food, Chicken Entrée 5.5-oz cans (Pack of 24)",Food,30.72,https://m.media-amazon.com/images/I/818Na2tISPL._AC_UL320_.jpg,https://www.amazon.com/dp/B08ML3HTBN?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Blue Buffalo Tastefuls Natural Tender Morsels Wet Cat Food, Chicken Entrée 5.5-oz cans (Pack of 24) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",blue-buffalo-tastefuls-natural-tender-morsels-wet-cat-food-chicken-entree-5-5-oz
B07ZLDMWB5,"Purina Friskies Natural Cat Treats, Party Mix Natural Yums With Wild Caught Tuna and Added Vitamins, Minerals and Nutrients - 20 oz. Canister",Treats,8.48,https://m.media-amazon.com/images/I/81vcwxc6sNL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZLDMWB5?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Purina Friskies Natural Cat Treats, Party Mix Natural Yums With Wild Caught Tuna and Added Vitamins, Minerals and Nutrients - 20 oz. Canister — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",purina-friskies-natural-cat-treats-party-mix-natural-yums-with-wild-caught-tuna
B0FF48X5N8,"Stainless Steel Cat Water Fountain, 2.8L with 20dB Ultra-Quiet Pump- Ideal for Timid Pets, LED Water Level Window, Dishwasher Safe, 24/7 Circulation- Includes 3 Replacement Filters",Feeders,21.99,https://m.media-amazon.com/images/I/71QEiYEKtiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FF48X5N8?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Stainless Steel Cat Water Fountain, 2.8L with 20dB Ultra-Quiet Pump- Ideal for Timid Pets, LED Water Level Window, Dishwasher Safe, 24/7 Circulation- Includes 3 Replacement Filters — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",stainless-steel-cat-water-fountain-2-8l-with-20db-ultra-quiet-pump-ideal-for-tim
B09ZK6K4N6,"Expandable Cat Backpack Carrier, Breathable Clear Bubble Window Pet Carrier for Small Dogs and Cats up to 12 lbs, Airline Approved Travel Bag for Hiking and Outdoor Use (Back Expandable-Purple)",Carriers,32.98,https://m.media-amazon.com/images/I/71A48SYegPL._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZK6K4N6?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Expandable Cat Backpack Carrier, Breathable Clear Bubble Window Pet Carrier for Small Dogs and Cats up to 12 lbs, Airline Approved Travel Bag for Hiking and Outdoor Use (Back Expandable-Purple) — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",expandable-cat-backpack-carrier-breathable-clear-bubble-window-pet-carrier-for-s
B0FHNVJ591,"PETKARAY L Shape Cat Scratcher, Sisal Kitty Scratching Ramp, Vertical Scratch Pad for Indoor Cats, 25.2"" Furniture Protector with Catnip, Classic",Scratchers,29.99,https://m.media-amazon.com/images/I/812cnI5F51L._AC_UL320_.jpg,https://www.amazon.com/dp/B0FHNVJ591?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"PETKARAY L Shape Cat Scratcher, Sisal Kitty Scratching Ramp, Vertical Scratch Pad for Indoor Cats, 25.2"" Furniture Protector with Catnip, Classic — a top-rated scratchers pick for cat parents. Order on Amazon with fast shipping.",petkaray-l-shape-cat-scratcher-sisal-kitty-scratching-ramp-vertical-scratch-pad
B0F4824Y6Q,"Migipaws Interactive MigiMouse Cat Toy 360° Rolling & Spin with Mesh Plastic Tail for Indoor Cats Smart Motion Sensor, Realistic Squeak, Rechargeable Plush Kitten Toy(Brown Long)",Toys,16.99,https://m.media-amazon.com/images/I/71SWAWJxAzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F4824Y6Q?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Migipaws Interactive MigiMouse Cat Toy 360° Rolling & Spin with Mesh Plastic Tail for Indoor Cats Smart Motion Sensor, Realistic Squeak, Rechargeable Plush Kitten Toy(Brown Long) — a top-rated toys pick for cat parents. Order on Amazon with fast shipping.",migipaws-interactive-migimouse-cat-toy-360-rolling-spin-with-mesh-plastic-tail-f
B0GKNHDB3D,"shudyear Cat Chest Harness and Leash Set Adjustable Anti-Escape Soft Mesh Cat Vest for Walking Outdoor (Blcak, L)",Collars,9.99,https://m.media-amazon.com/images/I/713y-K4QJFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GKNHDB3D?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"shudyear Cat Chest Harness and Leash Set Adjustable Anti-Escape Soft Mesh Cat Vest for Walking Outdoor (Blcak, L) — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",shudyear-cat-chest-harness-and-leash-set-adjustable-anti-escape-soft-mesh-cat-ve
B0DWJKKP1Q,"Nocciola 3 Pack Catnip Toys for Cats, Funny Cat Toys Filled with 100% Pure Organic Catnip, Safe Kitten Teething Chew and Kicker Toys, Stress Relieving Fun for Indoor Cats",Catnip,12.99,https://m.media-amazon.com/images/I/81HwsQIK3cL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DWJKKP1Q?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Nocciola 3 Pack Catnip Toys for Cats, Funny Cat Toys Filled with 100% Pure Organic Catnip, Safe Kitten Teething Chew and Kicker Toys, Stress Relieving Fun for Indoor Cats — a top-rated catnip pick for cat parents. Order on Amazon with fast shipping.",nocciola-3-pack-catnip-toys-for-cats-funny-cat-toys-filled-with-100-pure-organic
B0DG2W9JHV,"6PCS Grooming & Bath Supplies for Dogs, Cats | Dog Washing Gloves | Dog Bath Brush | Dog Shower Brush | Pet Grooming Gloves | Dog Grooming kit | Pet Supplies for Showerhead & Sprayer (Navy Blue)",Grooming,9.98,https://m.media-amazon.com/images/I/81am2ltPa+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0DG2W9JHV?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"6PCS Grooming & Bath Supplies for Dogs, Cats | Dog Washing Gloves | Dog Bath Brush | Dog Shower Brush | Pet Grooming Gloves | Dog Grooming kit | Pet Supplies for Showerhead & Sprayer (Navy Blue) — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",6pcs-grooming-bath-supplies-for-dogs-cats-dog-washing-gloves-dog-bath-brush-dog
B087LR5LWP,"FUKUMARU Cat Climbing Shelf Wall Mounted, Four Step Cat Stair with Jute Scratching for Kitten Shelves Furniture - Small",Furniture,26.79,https://m.media-amazon.com/images/I/716SeoyQVyS._AC_UL320_.jpg,https://www.amazon.com/dp/B087LR5LWP?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"FUKUMARU Cat Climbing Shelf Wall Mounted, Four Step Cat Stair with Jute Scratching for Kitten Shelves Furniture - Small — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",fukumaru-cat-climbing-shelf-wall-mounted-four-step-cat-stair-with-jute-scratchin
B0D8J6HW21,"Happi N Pets 28"" Cat Tree, Large Bed for Big Cats, Small Cat Tower with Soft Perch for Window Viewing, Stable Cat Tree Tower, Cat Scratching Post with Hammock, Removable Cover-Gray",Trees,39.99,https://m.media-amazon.com/images/I/71qmiH8+LdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D8J6HW21?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Happi N Pets 28"" Cat Tree, Large Bed for Big Cats, Small Cat Tower with Soft Perch for Window Viewing, Stable Cat Tree Tower, Cat Scratching Post with Hammock, Removable Cover-Gray — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",happi-n-pets-28-cat-tree-large-bed-for-big-cats-small-cat-tower-with-soft-perch
B08BTMZQFB,"Oxyfresh Premium Pet Dental Care Solution Pet Water Additive: Best Way to Eliminate Bad Dog Breath and Cat Bad Breath - Fights Tartar & Plaque - So Easy, Just Add to Water! Vet Recommended 2 Pack",Health,37.90,https://m.media-amazon.com/images/I/71lugYCy5TL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BTMZQFB?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Oxyfresh Premium Pet Dental Care Solution Pet Water Additive: Best Way to Eliminate Bad Dog Breath and Cat Bad Breath - Fights Tartar & Plaque - So Easy, Just Add to Water! Vet Recommended 2 Pack — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",oxyfresh-premium-pet-dental-care-solution-pet-water-additive-best-way-to-elimina-2
B0DRY6SBNB,"寵幸 Ramen Noodle Dog & Cat Bed,Keep Warm and Super Soft Creative Pet Nest for Indoor Cats,Removable Washable Cushion for Small Medium Large Dogs and Cats",Beds,20.80,https://m.media-amazon.com/images/I/81mWyehS0CL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DRY6SBNB?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"寵幸 Ramen Noodle Dog & Cat Bed,Keep Warm and Super Soft Creative Pet Nest for Indoor Cats,Removable Washable Cushion for Small Medium Large Dogs and Cats — a top-rated beds pick for cat parents. Order on Amazon with fast shipping.",ramen-noodle-dog-cat-bed-keep-warm-and-super-soft-creative-pet-nest-for-indoor-c
B07ZK3DZB3,"Fresh Step Advanced Clean Paws Multi Cat Clumping Litter with Febreze Freshness, Low Tracking, 18.5 lb. Box, Pack of 2",Litter,35.07,https://m.media-amazon.com/images/I/81bVbOCbeIL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZK3DZB3?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Fresh Step Advanced Clean Paws Multi Cat Clumping Litter with Febreze Freshness, Low Tracking, 18.5 lb. Box, Pack of 2 — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",fresh-step-advanced-clean-paws-multi-cat-clumping-litter-with-febreze-freshness
